latitude,longitude,closed_date,creation_date,borough,dataset_name,incident_type,location,source_city,source_url
40.83227874216628,-73.91658338106646,2019-08-09T13:38:59.000,2019-08-05T05:48:49.000,Bronx,Emergency Response Incidents,Fire-7th Alarm,225 McClellan Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.72838802331353,-73.94309536831317,2019-08-09T13:41:08.000,2019-08-01T00:55:54.000,Brooklyn,Emergency Response Incidents,Fire-4th Alarm,259 Monitor Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75270618013155,-73.97515650611683,2019-08-09T13:43:12.000,2019-08-09T09:29:44.000,Manhattan,Emergency Response Incidents,Fire-10-76 (Commercial High Rise Fire),420 Lexington Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74137999999999,-73.7564895,2019-08-09T14:09:26.000,2019-08-08T10:07:13.000,Queens,Emergency Response Incidents,Utility-Water Service Line,73 Avenue & 218 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.73695200000001,-73.984509,2019-08-10T06:52:00.000,2019-08-07T22:49:51.000,Manhattan,Emergency Response Incidents,Fire-Manhole,East 20 Street  & 3rd Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.57296267773696,-74.00065403012285,2019-08-10T10:36:19.000,2019-08-10T09:22:32.000,Brooklyn,Emergency Response Incidents,Rescue-Confined Space,3514 Surf Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.747381753534576,-73.99188135651217,2019-08-10T18:27:10.000,2019-08-09T18:21:56.000,Manhattan,Emergency Response Incidents,Structural-Falling Debris,142 West 29th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63269600000001,-73.983771,2019-08-10T20:06:41.000,2019-08-09T19:01:55.000,Brooklyn,Emergency Response Incidents,Utility-Gas High Pressure,46th Street and 16th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.84675544685208,-73.92367917291818,2019-08-13T20:50:45.000,2019-08-13T14:02:26.000,Bronx,Emergency Response Incidents,Structural-Collapse,1535 Undercliff Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.828830695250765,-73.9166211994057,2019-08-14T03:43:12.000,2019-08-13T13:21:48.000,Bronx,Emergency Response Incidents,Structural-Confined Space,986 Morris Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.817362903139234,-73.88718567358201,2019-08-14T11:25:00.000,2019-08-13T23:25:50.000,Bronx,Emergency Response Incidents,Fire-2nd Alarm,814 Faile Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.59121620972421,-73.78616678003564,2019-08-14T21:55:37.000,2019-08-14T08:41:10.000,Queens,Emergency Response Incidents,Utility-Power Outage,1451 Beach 56 Place,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.72805475076461,-74.00546694491884,2019-08-15T23:48:18.000,2019-08-15T14:11:01.000,Manhattan,Emergency Response Incidents,Fire-10-76 (Commercial High Rise Fire),201 Varick Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.73987700000001,-73.998711,2019-08-16T12:32:49.000,2019-08-16T08:48:46.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,W 16 St  & 7 Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70955599999999,-74.00644199999999,2019-08-16T12:39:47.000,2019-08-16T07:29:39.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,Fulton St & William St,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.72668138634656,-74.00117436969815,2019-08-16T19:47:31.000,2019-08-16T14:24:55.000,Manhattan,Emergency Response Incidents,Structural-Other,139 thompson st,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.84037215435251,-73.87528384197492,2017-04-06T06:54:32.000,2017-04-05T15:26:15.000,Bronx,Emergency Response Incidents,Fire-2nd Alarm,420 Bronx Park Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75028999999999,-73.994859,2019-08-16T20:22:01.000,2019-08-16T20:04:25.000,manhattan,Emergency Response Incidents,Transportation-Train Subway,w 31 st & 8 ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.73960510407413,-73.9765115636795,2019-08-19T12:59:06.000,2019-08-13T10:28:06.000,Manhattan,Emergency Response Incidents,HazMat-Other,462 1st avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.65783958150789,-73.75735356312882,2019-08-20T00:23:12.000,2019-08-19T22:27:39.000,Queens,Emergency Response Incidents,Utility-Water Main,147-50 225 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67096236582226,-73.91291678050665,2019-08-21T12:50:16.000,2019-07-19T19:39:11.000,Brooklyn,Emergency Response Incidents,Utility-Other,17 bristol st,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6340694893242,-73.94700997599399,2019-08-21T12:50:45.000,2019-08-21T09:05:28.000,Brooklyn,Emergency Response Incidents,Law Enforcement-Suspicious Package,3017 Glenwood Road,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.538340000000005,-74.149389,2019-08-21T12:52:18.000,2019-08-21T08:25:33.000,Staten Island,Emergency Response Incidents,Utility-Gas High Pressure,William Avenue  & Hylan Blvd,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70263157369149,-74.01137549443142,2019-08-21T12:54:13.000,2019-08-21T12:17:44.000,Manhattan,Emergency Response Incidents,Law Enforcement-Other,4 New York Plaza,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.59783,-73.9654695,2019-08-21T16:52:15.000,2019-08-21T12:04:53.000,Brooklyn,Emergency Response Incidents,Transportation-Other,Ocean Parkway & Avenue U,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.817313,-73.883358,2019-08-22T11:27:18.000,2019-08-22T10:48:46.000,Bronx,Emergency Response Incidents,Law Enforcement-Device,Lafayette Avenue and Edgewater Road,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7403590491372,-73.98206572872049,2019-08-22T18:23:14.000,2019-08-22T08:47:46.000,Manhattan,Emergency Response Incidents,Rescue-Technical,344 3rd Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.77847800000001,-73.989342,2019-08-23T01:28:51.000,2019-08-22T22:11:46.000,Manhattan,Emergency Response Incidents,Law Enforcement-Device,Henry Hudson Drive & Hudson River Greenway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.77134099999999,-73.9820385,2019-08-23T11:44:14.000,2019-08-22T14:25:06.000,manhattan,Emergency Response Incidents,Utility-Water Main,Broadway  & West 63rd Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.756667503284525,-73.87547659840118,2019-08-23T17:44:53.000,2019-08-23T17:01:38.000,Queens,Emergency Response Incidents,Law Enforcement-Device,92-15 Northern Blvd,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63942596451011,-74.12965458901317,2019-08-25T02:30:45.000,2019-08-24T23:48:00.000,Staten Island,Emergency Response Incidents,Rescue-High Angle,1983 Richmond Terrace,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.709574,-73.99208250000002,2019-08-25T05:26:58.000,2019-08-25T02:07:44.000,Manhattan,Emergency Response Incidents,Transportation-Other,FDR drive & Manhattan Bridge,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7766328402984,-73.7702198297965,2019-08-26T06:44:38.000,2019-08-25T20:12:22.000,queens,Emergency Response Incidents,Utility-Phone Outage,29-01 216 street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.665276000000006,-73.73928487299284,2019-08-26T16:06:14.000,2019-08-26T15:15:23.000,Queens,Emergency Response Incidents,Transportation-Other,Belt Parkway and Sunrise Highway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69384199999999,-73.98333,2019-08-26T16:52:50.000,2019-08-26T15:55:08.000,Brooklyn,Emergency Response Incidents,Law Enforcement-Suspicious Package,Flatbush Avenue Ext & Gold Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.57115400000001,-73.86318,2019-08-26T17:12:50.000,2019-08-26T11:30:45.000,Queens,Emergency Response Incidents,Utility-Gas High Pressure,Beach 147th street & Neponsit avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.770693,-73.795968,2019-08-27T18:21:52.000,2019-08-27T11:45:13.000,Queens,Emergency Response Incidents,Utility-Water Main,29th Avenue  & 169th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70460894448617,-73.91767881972423,2019-08-27T20:51:23.000,2019-08-27T20:03:54.000,Brooklyn,Emergency Response Incidents,Structural-Other,374 stockholm street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.73257416389054,-73.97426804937537,2019-08-29T07:51:56.000,2019-08-29T06:55:02.000,Manhattan,Emergency Response Incidents,Transportation-Car,FDR Drive & East 20th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70906052899768,-73.96014982944774,2019-08-29T10:48:08.000,2019-08-29T09:00:24.000,Brooklyn,Emergency Response Incidents,Utility-Gas Service Line,236 BROADWAY,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.5796248107261,-74.07819433618567,2019-08-29T13:56:00.000,2019-08-29T10:21:50.000,Staten Island,Emergency Response Incidents,Utility-Gas High Pressure,777 Seaview Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74290099999999,-73.9928115,2019-08-30T00:59:35.000,2019-08-30T00:17:39.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,West 23rd Street  & Avenue of Americas,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75759479268845,-73.82148776576824,2019-08-31T01:35:08.000,2019-08-30T23:45:34.000,Flushing,Emergency Response Incidents,Fire-Sensitive Location,143-17 Franklin Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6547582694905,-73.91689621259168,2019-08-31T18:05:51.000,2019-08-31T16:39:34.000,Brooklyn,Emergency Response Incidents,Rescue-Technical,9402 Church Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.62679210436259,-74.0817916917883,2019-09-01T22:40:21.000,2019-09-01T19:36:32.000,Staten Island,Emergency Response Incidents,Fire-2nd Alarm,26 Grove Steet,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.66999199999999,-73.9089,2019-09-02T19:10:00.000,2019-09-02T01:42:36.000,Brooklyn,Emergency Response Incidents,Utility-Water Main,OsbornStreet & Pitkin Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.710222000000016,-74.007738,2019-09-03T00:05:18.000,2019-09-02T22:48:17.000,Manhattan,Emergency Response Incidents,Structural-Scaffold,Nassau Street & Fulton Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75661276796128,-73.99240290036927,2019-09-03T14:44:05.000,2019-09-03T13:25:49.000,Manhattan,Emergency Response Incidents,Fire-10-77 (Residential High Rise Fire),330 West 40th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.83983015153792,-73.91291861114325,2019-09-04T01:16:25.000,2019-09-03T16:42:33.000,bronx,Emergency Response Incidents,Fire-2nd Alarm,1454 grand concourse,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67865900000001,-73.88242199999999,2019-09-04T11:05:27.000,2019-09-04T09:44:43.000,Brooklyn,Emergency Response Incidents,Transportation-Other,atlantic Ave & essex street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75463675168732,-73.84568046918372,2019-09-05T16:41:19.000,2019-09-05T16:01:10.000,Queens,Emergency Response Incidents,Law Enforcement-Suspicious Package,123-01 Roosevelt Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75018796197129,-73.97191430792324,2019-09-06T11:55:44.000,2019-09-06T10:58:43.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,800 2nd Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.746069000000006,-73.97496,2019-09-06T12:01:06.000,2019-09-06T08:42:40.000,Manhattan,Emergency Response Incidents,Utility-Manhole,East 36th Street  & 2nd Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.77844278628315,-73.9491306335045,2019-09-06T13:47:02.000,2019-09-06T11:47:58.000,Manhattan,Emergency Response Incidents,Structural-Collapse,350 East 88th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.87835276074792,-73.88164780448943,2019-09-06T16:52:50.000,2019-08-27T12:08:59.000,Bronx,Emergency Response Incidents,Structural-Partial Collapse,94 East 208th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63356408658901,-73.99359912655093,2019-09-08T01:10:50.000,2019-09-07T22:33:56.000,Brooklyn,Emergency Response Incidents,Rescue-Other,5115 13th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.699854000000016,-73.991061,2019-09-08T12:12:35.000,2019-09-08T10:58:45.000,Brooklyn,Emergency Response Incidents,Transportation-Train Subway,Cadman Plaza West  & Middagh Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.865725823730216,-73.92321583015469,2019-09-10T11:01:53.000,2019-08-19T11:35:02.000,Manhattan,Emergency Response Incidents,Fire-2nd Alarm,71 Vermilyea Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.754276213716864,-73.99051709241738,2019-09-10T20:47:44.000,2019-09-10T18:14:48.000,New York,Emergency Response Incidents,Fire-10-76 (Commercial High Rise Fire),247 West 38th street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.621351033585306,-73.95551598860304,2019-09-10T21:30:09.000,2019-09-10T15:05:18.000,Brooklyn,Emergency Response Incidents,Transportation-Car,1673 Ocean Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.745713500000015,-73.97031375,2019-09-11T05:46:51.000,2019-09-10T14:24:59.000,Manhattan,Emergency Response Incidents,Law Enforcement-Other,FDR Drive & East 38 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.72490094918936,-73.847288836834,2019-09-11T12:12:46.000,2019-09-11T11:38:27.000,Queens,Emergency Response Incidents,Structural-Construction Accident,68-64 yellowstone blvd,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.743162000000005,-73.82556,2019-09-13T02:41:04.000,2019-09-13T01:43:57.000,Queens,Emergency Response Incidents,Fire-Haz Mat,60th Avenue & Main Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75035031532661,-73.76485112172408,2019-09-13T05:10:40.000,2019-09-12T12:36:05.000,Queens,Emergency Response Incidents,Utility-Gas High Pressure,56-10 214th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.759164,-73.976751,2019-09-13T12:43:41.000,2019-09-13T10:37:16.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,West 51st Street  & 5th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70385706134222,-73.96074821481336,2019-09-15T07:49:00.000,2019-09-14T13:52:30.000,Brooklyn,Emergency Response Incidents,Structural-Scaffold,575 Bedford Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.77961796197131,-73.95043474963941,2019-09-15T16:02:12.000,2019-09-15T11:16:10.000,Manhattan,Emergency Response Incidents,Fire-2nd Alarm,1712 2nd Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70273676295472,-74.01290275613418,2019-09-15T16:19:27.000,2019-09-15T15:42:42.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,Four Whitehall Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.61348960908575,-74.12249590555852,2019-09-16T12:48:47.000,2019-09-16T10:15:17.000,Staten Island,Emergency Response Incidents,Utility-Gas High Pressure,565 Manor Road,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.50066564363205,-74.24489823729017,2019-09-16T15:12:37.000,2019-09-16T10:03:53.000,Staten Island,Emergency Response Incidents,Utility-Gas High Pressure,329 swinnerton street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.87058506385617,-73.90265556881589,2019-09-16T17:41:04.000,2019-09-16T07:43:30.000,Bronx,Emergency Response Incidents,Utility-Water Main,w 195  & Sedgwick Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.632535121559286,-73.96821825131286,2019-09-17T01:19:40.000,2019-09-16T21:01:05.000,Brooklyn,Emergency Response Incidents,Fire-3rd Alarm,312 Parkville Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6356848892355,-74.10668257693048,2019-09-17T12:12:58.000,2019-09-17T09:05:35.000,Staten Island,Emergency Response Incidents,Law Enforcement-Other,355 Bard Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.75527013192798,-73.98490644250468,2019-09-17T16:25:37.000,2019-09-17T16:07:46.000,Manhattan,Emergency Response Incidents,Rescue-High Angle,4 Times Square,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.682741321686144,-73.95494493228114,2019-09-17T16:52:48.000,2019-09-17T06:44:02.000,Brooklyn,Emergency Response Incidents,Structural-Street Collapse,59 Jefferson Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.79013993643606,-73.95410436620705,2019-09-18T16:42:20.000,2019-09-18T11:03:18.000,Manhattan,Emergency Response Incidents,HazMat-Chemical,1180 5th avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.65608737800804,-74.00241609420638,2019-09-19T13:35:11.000,2019-07-22T23:00:16.000,Brooklyn,Emergency Response Incidents,Structural-Collapse,875 4th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.69458,-73.819422,2019-09-19T13:43:19.000,2019-09-19T11:51:34.000,Queens,Emergency Response Incidents,Utility-Gas High Pressure,129th Street  & 95th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.708779958624426,-73.89944136718799,2019-09-20T18:25:38.000,2019-09-20T15:51:32.000,Queens,Emergency Response Incidents,Fire-2nd Alarm,60-54 Gates Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.757525213716846,-73.98442761795259,2019-09-22T09:52:37.000,2019-09-22T08:08:14.000,Manhattan,Emergency Response Incidents,Fire-10-77 (Residential High Rise Fire),145 West 45th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.57704759765208,-73.98262903559845,2019-09-24T11:04:18.000,2019-09-24T10:28:10.000,Brooklyn,Emergency Response Incidents,Utility-Gas Main Rupture,2885 West 15th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.704204359267074,-73.81566436865316,2019-09-25T09:53:00.000,2019-09-25T08:19:34.000,Quenns,Emergency Response Incidents,Rescue-Technical,138-19 Hillside Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.66024452899767,-73.94802671426511,2019-09-25T17:07:35.000,2019-09-25T15:02:18.000,Brooklyn,Emergency Response Incidents,Fire-2nd Alarm,388 Midwood Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.761539811818366,-73.9844106335045,2019-09-25T23:55:13.000,2019-09-25T15:24:39.000,Manhattan,Emergency Response Incidents,Fire-Haz Mat,210 West 50 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.83817562555825,-73.9182896876814,2019-09-26T19:14:36.000,2019-09-26T15:30:25.000,Bronx,Emergency Response Incidents,Fire-Explosion,35 E Clarke Place,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74920768497897,-73.99184620148317,2019-09-27T20:27:08.000,2019-09-27T20:00:45.000,New York,Emergency Response Incidents,Fire-Other,393 7th avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76833680402808,-73.9908189625482,2019-09-28T03:28:29.000,2019-09-27T19:19:00.000,Manhattan,Emergency Response Incidents,Utility-Other,530 55th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.798320045790334,-73.93970216582039,2019-09-28T20:55:14.000,2019-09-28T18:37:35.000,New York,Emergency Response Incidents,Fire-2nd Alarm,2133 3rd Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.88555172401351,-73.84591856677261,2019-09-29T06:14:27.000,2019-09-29T00:52:44.000,Bronx,Emergency Response Incidents,Medical-Injured City Worker,1129 229 Dr S,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76055821371686,-73.97416736649551,2019-09-29T17:10:39.000,2019-09-29T15:24:31.000,Manhattan,Emergency Response Incidents,Fire-Manhole,19 East 54 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.53381299999999,-74.2009995,2019-09-30T16:09:02.000,2019-09-30T13:18:41.000,Staten Island,Emergency Response Incidents,Utility-Gas High Pressure,Carlton Avenue & Vernon Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.70595649209417,-74.0086447425703,2019-09-30T16:27:28.000,2019-09-30T13:09:01.000,manhattan,Emergency Response Incidents,Structural-Scaffold,60 wall street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.66175023175026,-73.9155658297362,2019-10-01T09:48:07.000,2019-10-01T09:29:59.000,Brooklyn,Emergency Response Incidents,Fire-School,774 Saratoga Ave,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.6812998151366,-73.78809838092222,2019-10-01T10:22:12.000,2019-09-04T17:09:57.000,Queens,Emergency Response Incidents,Fire-Haz Mat,154-22 118 Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.76321944632142,-73.9904198126179,2019-10-02T07:17:34.000,2019-10-01T11:51:11.000,Manhattan,Emergency Response Incidents,Fire-Other,422 West 49th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.63590970246413,-74.1175237201508,2019-10-02T11:27:30.000,2019-09-30T03:16:20.000,Staten Island,Emergency Response Incidents,Utility-Water Service Line,240 Broadway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.73772845461219,-73.93809793920296,2019-10-02T12:32:31.000,2019-10-01T11:13:15.000,Queens,Emergency Response Incidents,Utility-Other,30-10 Starr Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71681784206323,-73.97581616894583,2019-10-02T19:01:30.000,2019-10-02T11:08:29.000,Manhattan,Emergency Response Incidents,Transportation-Other,555  FDR Drive,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.57581464807545,-73.96895525924738,2019-10-03T18:12:53.000,2019-10-03T17:16:45.000,Brooklyn,Emergency Response Incidents,HazMat-Other,3100 Ocean Parkway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.68852827087547,-73.80250750528012,2019-10-04T15:50:40.000,2019-10-04T11:05:56.000,Queens,Emergency Response Incidents,Fire-2nd Alarm,109-16 pinegrove Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.87707272161474,-73.88970735491473,2019-10-04T18:08:07.000,2019-10-04T17:11:05.000,Bronx,Emergency Response Incidents,HazMat-Liquid,75 West 205 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.67150569802072,-73.88938740813089,2019-10-05T17:18:12.000,2019-10-03T06:56:52.000,Brooklyn,Emergency Response Incidents,Fire-2nd Alarm,546 BelmontAvenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.681242,-73.980549,2019-10-06T09:32:55.000,2019-10-05T12:35:45.000,Brooklyn,Emergency Response Incidents,HazMat-Fuel,Warren Street  & 4th Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.68589980850017,-73.90923962629114,2019-10-07T10:38:50.000,2019-10-07T01:25:44.000,Brooklyn,Emergency Response Incidents,Fire-2nd Alarm,85 Cooper Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.74507,-73.9725795,2019-10-08T19:07:49.000,2019-10-08T05:52:32.000,Manhattan,Emergency Response Incidents,Utility-Steam Service Line,East 36th Street & First Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7483390150724,-73.99041734732415,2019-10-09T09:54:11.000,2019-10-09T09:34:11.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,142 West 31 Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.61150529476592,-74.09053113601466,2019-10-09T13:07:17.000,2019-10-07T11:45:58.000,Staten Island,Emergency Response Incidents,Utility-Water Main,75 Longview Road,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.753557659732216,-73.87456239298301,2019-10-10T13:02:12.000,2019-10-10T06:38:13.000,queens,Emergency Response Incidents,Fire-Sensitive Location,3443 93 street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.516349113509214,-74.23909012920532,2019-10-10T22:28:21.000,2019-10-10T19:40:38.000,Staten Island,Emergency Response Incidents,Fire-2nd Alarm,6 Hecker street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.66919073991591,-73.94279892423106,2019-10-11T12:15:14.000,2019-10-11T09:45:35.000,Brooklyn,Emergency Response Incidents,Fire-1st Alarm,770 eastern parkway,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.760384878152266,-73.84085995891287,2019-10-16T12:31:54.000,2019-10-09T12:42:54.000,Queens,Emergency Response Incidents,HazMat-Other,127-76 Willets Point Boulevard,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.58270999999999,-74.100618,2019-10-16T13:48:33.000,2019-10-16T08:15:29.000,Staten Island,Emergency Response Incidents,Utility-Gas High Pressure,Husson Street  & Jefferson Avenue,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.862259,-73.9001925,2019-10-17T10:30:25.000,2019-10-17T00:20:18.000,Bronx,Emergency Response Incidents,Structural-Sidewalk Shed,50 East Fordham Road,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.748714400076246,-73.97721740049033,2019-10-17T21:35:05.000,2019-10-06T01:39:44.000,Manhattan,Emergency Response Incidents,Fire-Manhole,155 East 38th Street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.71400364095638,-73.82998933154158,2019-10-18T07:47:44.000,2019-10-17T21:46:56.000,Queens,Emergency Response Incidents,Utility-Water Service Line,50-15 Beach Channel Drive,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.7487337967194,-73.9886354738864,2019-10-18T08:32:20.000,2019-10-18T07:48:42.000,Manhattan,Emergency Response Incidents,Law Enforcement-Suspicious Package,901 Avenue of the Americas,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
40.59591826585074,-73.79753354847163,2019-10-18T19:24:45.000,2019-10-18T16:21:33.000,queens,Emergency Response Incidents,Fire-2nd Alarm,543 beach 68 street,cityofnewyork,https://data.cityofnewyork.us/d/pasr-j7fb
