city,state,domain,population,dataset_name,dataset_id,dataset_url,total_columns,match_score,all_columns_match,has_coordinates,has_date,has_time,has_location_description,has_crime_type,has_crime_description,has_arrest,columns_list
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in March 2019,https://www.arcgis.com/home/item.html?id=10c45e9593b2435db6c5d0bbacd45932&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=10c45e9593b2435db6c5d0bbacd45932&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in February 2019,https://www.arcgis.com/home/item.html?id=449b05dc17e7426ab9465421f7c8babf&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=449b05dc17e7426ab9465421f7c8babf&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in November 2018,https://www.arcgis.com/home/item.html?id=b3aa63faaeb243ea87eb58f2eb5a1931&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=b3aa63faaeb243ea87eb58f2eb5a1931&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in October 2018,https://www.arcgis.com/home/item.html?id=0bd2bbafabfb4b42b2f78cc76308fb04&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0bd2bbafabfb4b42b2f78cc76308fb04&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in December 2018,https://www.arcgis.com/home/item.html?id=1bf00863fedf4d09a236e4353dba1670&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=1bf00863fedf4d09a236e4353dba1670&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2018,https://www.arcgis.com/home/item.html?id=9374bdd3fa904146a5a8675e63c1847f&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=9374bdd3fa904146a5a8675e63c1847f&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in November 2018,https://www.arcgis.com/home/item.html?id=adde6e63410c44e78040eaefa7aa6153&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=adde6e63410c44e78040eaefa7aa6153&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2018,https://www.arcgis.com/home/item.html?id=edef975c4f0f4eab9a073265ad3e85bb&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=edef975c4f0f4eab9a073265ad3e85bb&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in August 2018,https://www.arcgis.com/home/item.html?id=ef6a77dd0bf6448ca8a8cb15f114b15e&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=ef6a77dd0bf6448ca8a8cb15f114b15e&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in September 2018,https://www.arcgis.com/home/item.html?id=03dfb384c57d40f8b05fa5936b23fb82&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=03dfb384c57d40f8b05fa5936b23fb82&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2018,https://www.arcgis.com/home/item.html?id=2c2b5da18d474164ac6f3e7e75a6545e&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=2c2b5da18d474164ac6f3e7e75a6545e&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2018,https://www.arcgis.com/home/item.html?id=803581a4a06c40b78ff5b2f828cc9200&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=803581a4a06c40b78ff5b2f828cc9200&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in July 2018,https://www.arcgis.com/home/item.html?id=a025be4db2874dadb0e6d776da356236&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=a025be4db2874dadb0e6d776da356236&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in August 2018,https://www.arcgis.com/home/item.html?id=e2b5f90018c3487ea293f53edadbd69a&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e2b5f90018c3487ea293f53edadbd69a&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2018,https://www.arcgis.com/home/item.html?id=f6cced2fa2764599af101884d8e0ade0&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f6cced2fa2764599af101884d8e0ade0&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2015,https://www.arcgis.com/home/item.html?id=8bbf217f60ee45d18ae904dd60555eec&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=8bbf217f60ee45d18ae904dd60555eec&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in February 2018,https://www.arcgis.com/home/item.html?id=34fed543751c4243b0c87681ec23040b&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=34fed543751c4243b0c87681ec23040b&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in May 2018,https://www.arcgis.com/home/item.html?id=87a2d2f6a8124b1e9d7406185d8fec80&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=87a2d2f6a8124b1e9d7406185d8fec80&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2017,https://www.arcgis.com/home/item.html?id=2b6006eaf7ad421ebf21749f5bac2790&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=2b6006eaf7ad421ebf21749f5bac2790&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in January 2018,https://www.arcgis.com/home/item.html?id=2c1b13f7617a4e48b3a31509891eb7e8&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=2c1b13f7617a4e48b3a31509891eb7e8&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in March 2018,https://www.arcgis.com/home/item.html?id=3d56bc3d7d8046c081159e57ed338f29&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3d56bc3d7d8046c081159e57ed338f29&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in May 2018,https://www.arcgis.com/home/item.html?id=77cc474305f448c89a87144282b465d0&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=77cc474305f448c89a87144282b465d0&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in April 2018,https://www.arcgis.com/home/item.html?id=acea7b6e71204d7c8e6e0a49d85314c9&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=acea7b6e71204d7c8e6e0a49d85314c9&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in March 2018,https://www.arcgis.com/home/item.html?id=cc758488ebf94791a31bd8ec828ed109&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=cc758488ebf94791a31bd8ec828ed109&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in October 2017,https://www.arcgis.com/home/item.html?id=275b1ee8dc9a42a8a8f649572f1102cf&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=275b1ee8dc9a42a8a8f649572f1102cf&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in November 2017,https://www.arcgis.com/home/item.html?id=4454c5c79422425790f69bbef80079cd&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=4454c5c79422425790f69bbef80079cd&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in February 2018,https://www.arcgis.com/home/item.html?id=f7fb9a35ff1c43239b071709ab597ff3&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f7fb9a35ff1c43239b071709ab597ff3&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in December 2017,https://www.arcgis.com/home/item.html?id=21fc91d901764606b96cd99ec179f74a&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=21fc91d901764606b96cd99ec179f74a&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in October 2017,https://www.arcgis.com/home/item.html?id=be5720b7bf69499992a7b43848d32d80&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=be5720b7bf69499992a7b43848d32d80&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2018,https://www.arcgis.com/home/item.html?id=cac773db047e478195b4a534b878f6e3&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=cac773db047e478195b4a534b878f6e3&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in November 2017,https://www.arcgis.com/home/item.html?id=f34868d103f04f33b400eee86aeb6aba&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f34868d103f04f33b400eee86aeb6aba&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in April 2017,https://www.arcgis.com/home/item.html?id=0ba31144834e4241abdb3e6e99f09977&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0ba31144834e4241abdb3e6e99f09977&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2017,https://www.arcgis.com/home/item.html?id=3fb427effc254bfea7d31c62d3f37a14&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3fb427effc254bfea7d31c62d3f37a14&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in September 2017,https://www.arcgis.com/home/item.html?id=596df79f0c5c4c38b61d696a096b49cc&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=596df79f0c5c4c38b61d696a096b49cc&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in July 2017,https://www.arcgis.com/home/item.html?id=94455e9d5f42439788da06caeaaf35ac&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=94455e9d5f42439788da06caeaaf35ac&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in May 2017,https://www.arcgis.com/home/item.html?id=a006bc75b0a24dcb908ccd7a89182534&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=a006bc75b0a24dcb908ccd7a89182534&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in August 2017,https://www.arcgis.com/home/item.html?id=e9940e8cc1e3445e85d0f5325fa9161f&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e9940e8cc1e3445e85d0f5325fa9161f&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in February 2017,https://www.arcgis.com/home/item.html?id=214a74077047456d90a646f4af02ba0a&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=214a74077047456d90a646f4af02ba0a&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in March 2017,https://www.arcgis.com/home/item.html?id=6a1341ffec934e6fb373f4185e3a0464&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=6a1341ffec934e6fb373f4185e3a0464&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2017,https://www.arcgis.com/home/item.html?id=4399ad176aab4da5b852dcd7fe0ad4e2&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=4399ad176aab4da5b852dcd7fe0ad4e2&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in August 2017,https://www.arcgis.com/home/item.html?id=8c0c97bc78d949f18a7180896e6b7b8e&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=8c0c97bc78d949f18a7180896e6b7b8e&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2017,https://www.arcgis.com/home/item.html?id=d5a5b7e20647441985055725e1a17b7d&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=d5a5b7e20647441985055725e1a17b7d&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in April 2017,https://www.arcgis.com/home/item.html?id=3eb5851353a3416da234e185c0583cf0&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3eb5851353a3416da234e185c0583cf0&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2017,https://www.arcgis.com/home/item.html?id=40796e321ad54270a270484b866d5bb6&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=40796e321ad54270a270484b866d5bb6&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in February 2017,https://www.arcgis.com/home/item.html?id=677a9dfcf4c347dd9757f7fa8d5e95ad&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=677a9dfcf4c347dd9757f7fa8d5e95ad&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in May 2017,https://www.arcgis.com/home/item.html?id=fcd68e3480d3495381a0623e3402e419&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=fcd68e3480d3495381a0623e3402e419&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in March 2017,https://www.arcgis.com/home/item.html?id=4129e4a266cd4b45aa90ee1b7138b7ef&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=4129e4a266cd4b45aa90ee1b7138b7ef&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in November 2016,https://www.arcgis.com/home/item.html?id=0bf5acd73f90447789b4c07acff434c5&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0bf5acd73f90447789b4c07acff434c5&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2016,https://www.arcgis.com/home/item.html?id=491568da188f4f26bf353633cf41502d&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=491568da188f4f26bf353633cf41502d&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in December 2016,https://www.arcgis.com/home/item.html?id=fa2fcec4126c48beac9e9c91e9b32674&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=fa2fcec4126c48beac9e9c91e9b32674&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2017,https://www.arcgis.com/home/item.html?id=0100ff1b67634fa2a7a146b4ef6994bc&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0100ff1b67634fa2a7a146b4ef6994bc&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2016,https://www.arcgis.com/home/item.html?id=2a397405e336423d80bf7f94ed5ae7e7&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=2a397405e336423d80bf7f94ed5ae7e7&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in August 2016,https://www.arcgis.com/home/item.html?id=34379a1df90c465f8a9f87c26c4e4b04&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=34379a1df90c465f8a9f87c26c4e4b04&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2016,https://www.arcgis.com/home/item.html?id=632523fb8bcc4deb9fe9fd05e6765205&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=632523fb8bcc4deb9fe9fd05e6765205&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2016,https://www.arcgis.com/home/item.html?id=897a9bb2a9a1476e8b8f3b984ed1bf8f&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=897a9bb2a9a1476e8b8f3b984ed1bf8f&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in October 2016,https://www.arcgis.com/home/item.html?id=e0e59dfa9dc24c3491120036de78bc12&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e0e59dfa9dc24c3491120036de78bc12&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in January 2017,https://www.arcgis.com/home/item.html?id=421a39b174344bcf90e38b67f03b10a1&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=421a39b174344bcf90e38b67f03b10a1&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in November 2016,https://www.arcgis.com/home/item.html?id=a4b123fdfd3a4e92a089b3acbd09de06&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=a4b123fdfd3a4e92a089b3acbd09de06&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in October 2016,https://www.arcgis.com/home/item.html?id=6bf443413ad349339b20213cc1ea4b38&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=6bf443413ad349339b20213cc1ea4b38&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2016,https://www.arcgis.com/home/item.html?id=3f24e9e2a0fb460eb2020fae69ce573d&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3f24e9e2a0fb460eb2020fae69ce573d&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in August 2016,https://www.arcgis.com/home/item.html?id=47a7b2dfa3e2469db738ca6ae68641a6&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=47a7b2dfa3e2469db738ca6ae68641a6&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in September 2016,https://www.arcgis.com/home/item.html?id=e828e5b687ff411e81bd08d4c233604d&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e828e5b687ff411e81bd08d4c233604d&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in July 2016,https://www.arcgis.com/home/item.html?id=fd22ea109af5446b8c1b08997fc47d71&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=fd22ea109af5446b8c1b08997fc47d71&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in January 2013,https://www.arcgis.com/home/item.html?id=8e065ed29a2d43c08802385f3c9a6df4&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=8e065ed29a2d43c08802385f3c9a6df4&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2014,https://www.arcgis.com/home/item.html?id=b00605a8e3e54d2ca75c525ba42966ea&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=b00605a8e3e54d2ca75c525ba42966ea&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in November 2014,https://www.arcgis.com/home/item.html?id=da64c15a136b4d69ad5a5e3b7b3a8f48&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=da64c15a136b4d69ad5a5e3b7b3a8f48&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2014,https://www.arcgis.com/home/item.html?id=3f557f661e444c29b217eb63c2324d34&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3f557f661e444c29b217eb63c2324d34&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in October 2014,https://www.arcgis.com/home/item.html?id=77e0b89b413d47dbab97927d5f4dcbe1&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=77e0b89b413d47dbab97927d5f4dcbe1&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2014,https://www.arcgis.com/home/item.html?id=d60447c91b4649b892fc56c4b9d9ed96&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=d60447c91b4649b892fc56c4b9d9ed96&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in August 2014,https://www.arcgis.com/home/item.html?id=dda2ff2bbcdb40a7a2044010f73f962b&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=dda2ff2bbcdb40a7a2044010f73f962b&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in October 2012,https://www.arcgis.com/home/item.html?id=0d12f2c9a2b740ccbc42d8c045e8f6be&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0d12f2c9a2b740ccbc42d8c045e8f6be&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in May 2014,https://www.arcgis.com/home/item.html?id=25d65f5cb95e492ea718e1764cf5c9a2&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=25d65f5cb95e492ea718e1764cf5c9a2&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2014,https://www.arcgis.com/home/item.html?id=39a65bd2f4ae43ce9dd9da7c209dbf29&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=39a65bd2f4ae43ce9dd9da7c209dbf29&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in March 2014,https://www.arcgis.com/home/item.html?id=863a00cfb1384e4288f3f6a53b63c5f1&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=863a00cfb1384e4288f3f6a53b63c5f1&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in April 2014,https://www.arcgis.com/home/item.html?id=f01f547123844b97930de0127555ba64&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f01f547123844b97930de0127555ba64&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2012,https://www.arcgis.com/home/item.html?id=150bd05020944c0fb265a926f4783a8e&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=150bd05020944c0fb265a926f4783a8e&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2012,https://www.arcgis.com/home/item.html?id=275d5120b2b4468984aeacd0901ab115&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=275d5120b2b4468984aeacd0901ab115&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in November 2012,https://www.arcgis.com/home/item.html?id=41cb415a876e4f9c8e7c1794f57810e1&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=41cb415a876e4f9c8e7c1794f57810e1&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in March 2022,https://www.arcgis.com/home/item.html?id=c60557e85d144703baade132bb644e5c&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=c60557e85d144703baade132bb644e5c&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
